USER_ID,LOCATION,AGE,CAREER,DATE,LAST_RECHARGE_VALUE,TOTAL_RECHARGE_VALUE,TOTAL_RECHARGE_COUNT,BALANCED,SERVICE_KIND,CALL_DURATION,CALLED_DURATION,IN_PACKAGE_FLUX,OUT_PACKAGE_FLUX,MONTHLY_ONLINE_DURATION,NET_DURATION
48255,573,44,FAMER,2016-09-09 23:56:02,23.0,735.0,6.0,18.0,4G,119.0,102.0,405.0,113.0,127.0,194.0
47778,579,61,STUDENT,2017-06-06 23:56:05,48.0,457.0,5.0,72.0,2G,96.0,70.0,382.0,0.0,76.0,145.0
46225,578,30,IT_EMPLOEE,2017-05-27 21:33:04,31.0,459.0,7.0,39.0,3G,154.0,125.0,403.0,112.0,140.0,200.0
40823,577,23,WORKER,2016-05-26 08:35:32,58.0,580.0,6.0,62.0,2G,94.0,75.0,384.0,34.0,81.0,176.0
56083,580,47,SOLDER,2016-03-11 16:12:33,61.0,508.0,11.0,84.0,4G,93.0,106.0,367.0,15.0,71.0,176.0
56247,579,63,STUDENT,2016-03-13 12:22:45,66.0,586.0,8.0,86.0,3G,98.0,80.0,379.0,34.0,111.0,161.0
46932,573,61,SOLDER,2017-01-22 01:20:32,95.0,652.0,12.0,42.0,3G,138.0,104.0,384.0,0.0,140.0,127.0
44703,577,26,ENGINEER,2016-10-31 00:20:04,29.0,507.0,8.0,100.0,3G,106.0,124.0,384.0,26.0,119.0,213.0
43766,573,45,BARBER,2016-01-23 07:01:44,59.0,460.0,4.0,72.0,4G,90.0,99.0,385.0,2.0,95.0,194.0
53700,575,19,BARBER,2015-03-12 13:52:43,63.0,503.0,9.0,38.0,2G,100.0,61.0,376.0,23.0,85.0,226.0
50867,574,18,ENGINEER,2017-01-06 05:42:39,107.0,404.0,8.0,100.0,3G,110.0,97.0,398.0,18.0,162.0,182.0
57232,572,16,DELIVERIER,2015-01-17 17:43:27,37.0,441.0,18.0,63.0,3G,63.0,119.0,411.0,90.0,153.0,176.0
45802,573,35,FAMER,2017-07-05 06:01:33,55.0,582.0,4.0,56.0,3G,85.0,113.0,403.0,163.0,88.0,152.0
53046,574,61,SALER,2017-11-07 01:45:14,47.0,660.0,11.0,92.0,4G,123.0,90.0,403.0,124.0,105.0,161.0
43662,574,28,POLICEMAN,2017-06-28 13:04:14,54.0,427.0,5.0,72.0,2G,66.0,95.0,389.0,29.0,60.0,195.0
46605,574,64,CHEF,2016-02-22 22:53:50,68.0,535.0,7.0,50.0,4G,90.0,85.0,386.0,30.0,76.0,160.0
42209,572,59,TEACHER,2015-04-12 21:38:21,86.0,432.0,8.0,70.0,3G,101.0,145.0,409.0,18.0,159.0,182.0
50916,573,33,SOLDER,2017-01-01 03:44:11,55.0,748.0,11.0,103.0,4G,142.0,102.0,396.0,129.0,129.0,157.0
54812,573,23,IT_EMPLOEE,2017-11-20 15:29:57,38.0,376.0,5.0,29.0,3G,100.0,107.0,375.0,13.0,90.0,190.0
55906,577,29,CHEF,2016-02-27 13:36:49,23.0,486.0,12.0,68.0,4G,91.0,84.0,380.0,34.0,77.0,188.0
43116,573,48,ACCOUNTANT,2017-12-03 22:21:06,74.0,399.0,7.0,65.0,3G,72.0,76.0,399.0,26.0,70.0,170.0
56926,571,47,ACCOUNTANT,2017-08-26 08:10:43,42.0,390.0,10.0,69.0,2G,91.0,86.0,378.0,38.0,94.0,148.0
46295,570,44,ACCOUNTANT,2015-12-22 09:39:51,92.0,596.0,9.0,65.0,4G,88.0,90.0,364.0,20.0,106.0,207.0
57848,573,53,ENGINEER,2016-03-09 13:23:56,54.0,425.0,8.0,82.0,3G,82.0,66.0,386.0,10.0,88.0,222.0
46887,578,28,NURSE,2016-07-10 10:49:51,48.0,465.0,8.0,51.0,4G,118.0,99.0,385.0,18.0,82.0,211.0
53987,573,32,DELIVERIER,2017-07-18 05:45:36,87.0,527.0,8.0,36.0,2G,83.0,113.0,382.0,8.0,104.0,142.0
46730,576,36,IT_EMPLOEE,2015-02-08 10:12:28,68.0,391.0,13.0,9.0,3G,124.0,123.0,410.0,70.0,119.0,185.0
51482,575,30,ENGINEER,2016-03-09 22:03:46,43.0,557.0,7.0,50.0,4G,85.0,148.0,401.0,88.0,102.0,147.0
49167,580,61,CHEF,2016-10-20 18:59:43,60.0,559.0,11.0,83.0,3G,73.0,106.0,381.0,50.0,82.0,188.0
45036,572,58,SALER,2016-09-01 16:53:48,31.0,391.0,11.0,61.0,3G,88.0,80.0,393.0,32.0,72.0,145.0
47041,570,23,POLICEMAN,2015-07-01 04:02:18,71.0,395.0,10.0,69.0,2G,65.0,104.0,371.0,24.0,94.0,180.0
41709,573,52,IT_EMPLOEE,2015-11-23 01:21:41,30.0,457.0,14.0,53.0,3G,59.0,127.0,396.0,73.0,119.0,109.0
48701,572,17,DELIVERIER,2017-01-11 14:18:31,61.0,365.0,8.0,66.0,4G,79.0,102.0,396.0,0.0,71.0,188.0
43020,575,33,WORKER,2016-07-27 21:34:10,66.0,403.0,11.0,59.0,3G,102.0,103.0,381.0,35.0,175.0,158.0
55802,578,49,STUDENT,2015-03-31 20:55:52,14.0,666.0,9.0,49.0,4G,86.0,97.0,410.0,84.0,162.0,150.0
46564,577,31,ENGINEER,2016-08-18 00:12:00,74.0,361.0,4.0,111.0,3G,75.0,89.0,396.0,23.0,103.0,185.0
44905,570,34,SOLDER,2017-09-17 10:40:05,5.0,348.0,6.0,13.0,4G,132.0,93.0,405.0,0.0,134.0,178.0
49968,573,63,ENGINEER,2016-01-06 16:38:50,53.0,416.0,10.0,100.0,4G,69.0,89.0,377.0,47.0,81.0,189.0
43774,575,26,ENGINEER,2015-04-26 00:11:08,39.0,543.0,6.0,66.0,4G,79.0,87.0,384.0,6.0,86.0,230.0
48992,575,63,IT_EMPLOEE,2016-11-09 17:05:22,28.0,525.0,15.0,83.0,3G,100.0,115.0,384.0,2.0,96.0,159.0
43249,579,36,NURSE,2017-10-31 22:10:50,24.0,424.0,12.0,70.0,4G,93.0,97.0,382.0,14.0,59.0,200.0
51860,576,38,CHEF,2017-07-14 08:04:47,91.0,567.0,11.0,68.0,3G,94.0,94.0,366.0,32.0,88.0,233.0
57600,570,36,ACCOUNTANT,2015-10-30 11:41:06,56.0,599.0,7.0,52.0,4G,91.0,102.0,390.0,32.0,69.0,213.0
42968,573,26,CHEF,2017-02-07 02:07:42,54.0,409.0,18.0,12.0,4G,63.0,86.0,394.0,66.0,127.0,165.0
43459,575,29,DELIVERIER,2017-07-24 09:40:15,29.0,442.0,4.0,70.0,4G,106.0,78.0,424.0,12.0,139.0,151.0
45229,579,35,TEACHER,2017-05-03 20:15:21,52.0,561.0,6.0,58.0,4G,122.0,101.0,376.0,13.0,74.0,247.0
48825,580,20,POLICEMAN,2017-10-18 07:40:35,73.0,581.0,8.0,66.0,3G,113.0,71.0,378.0,16.0,78.0,187.0
55632,573,30,NURSE,2015-01-18 11:42:32,37.0,593.0,14.0,51.0,4G,78.0,121.0,398.0,136.0,78.0,186.0
48735,574,42,BARBER,2015-01-17 17:24:15,76.0,709.0,10.0,3.0,4G,80.0,100.0,408.0,68.0,120.0,197.0
41681,580,26,DOCTOR,2016-10-01 20:23:00,43.0,499.0,11.0,0.0,3G,103.0,122.0,414.0,0.0,125.0,130.0
47774,572,59,WORKER,2017-12-10 16:45:13,80.0,600.0,7.0,58.0,3G,86.0,97.0,392.0,28.0,53.0,247.0
47849,576,27,DELIVERIER,2017-11-16 02:31:48,61.0,335.0,11.0,68.0,4G,71.0,118.0,379.0,12.0,89.0,155.0
47569,576,40,ACCOUNTANT,2015-06-09 05:07:34,22.0,445.0,8.0,64.0,4G,80.0,86.0,426.0,77.0,85.0,129.0
48774,576,61,ENGINEER,2017-11-04 20:30:23,65.0,481.0,9.0,42.0,2G,91.0,108.0,378.0,50.0,49.0,132.0
53562,579,20,SOLDER,2016-04-30 00:57:09,39.0,456.0,6.0,83.0,4G,99.0,82.0,374.0,2.0,100.0,194.0
56051,577,24,TEACHER,2015-04-07 23:47:44,78.0,460.0,8.0,65.0,2G,85.0,74.0,379.0,0.0,107.0,226.0
46153,574,61,NURSE,2017-04-29 01:49:56,81.0,377.0,8.0,35.0,3G,112.0,108.0,398.0,97.0,57.0,157.0
52440,577,46,POLICEMAN,2015-08-17 23:14:07,99.0,419.0,6.0,76.0,4G,112.0,103.0,380.0,37.0,139.0,199.0
44397,571,20,SOLDER,2017-06-12 15:13:29,65.0,693.0,7.0,24.0,3G,73.0,128.0,404.0,36.0,134.0,188.0
48216,575,59,TEXI DRIVER,2015-07-19 11:12:43,7.0,548.0,6.0,27.0,3G,93.0,85.0,399.0,0.0,124.0,245.0
54636,579,58,FAMER,2017-01-27 12:28:37,79.0,637.0,6.0,87.0,3G,122.0,125.0,399.0,58.0,98.0,232.0
43044,575,64,TEACHER,2016-11-21 23:39:00,21.0,632.0,5.0,19.0,4G,86.0,99.0,395.0,128.0,84.0,138.0
45173,574,36,CHEF,2017-08-15 21:16:33,76.0,468.0,6.0,40.0,4G,97.0,104.0,383.0,7.0,39.0,149.0
58269,570,21,DOCTOR,2015-06-03 01:21:53,82.0,402.0,10.0,119.0,3G,92.0,65.0,384.0,21.0,139.0,211.0
48245,580,38,TEACHER,2017-10-02 23:19:06,91.0,503.0,8.0,57.0,4G,63.0,77.0,392.0,29.0,102.0,202.0
52106,577,24,STUDENT,2016-07-11 03:41:39,80.0,567.0,5.0,66.0,4G,85.0,74.0,367.0,0.0,90.0,201.0
40450,578,41,CLERK,2016-12-06 00:44:22,93.0,410.0,4.0,64.0,4G,121.0,59.0,395.0,16.0,134.0,181.0
58817,571,21,SALER,2016-01-10 13:16:42,54.0,336.0,9.0,38.0,2G,83.0,104.0,392.0,5.0,78.0,235.0
55758,570,61,CLERK,2015-08-02 20:53:12,76.0,526.0,9.0,66.0,4G,81.0,75.0,374.0,12.0,76.0,206.0
48291,574,38,NURSE,2015-03-01 06:30:35,73.0,648.0,9.0,88.0,3G,91.0,89.0,381.0,34.0,81.0,219.0
43601,578,53,SOLDER,2016-05-15 20:59:20,73.0,421.0,10.0,80.0,3G,142.0,101.0,409.0,78.0,58.0,177.0
59005,570,33,CHEF,2017-12-13 08:28:41,17.0,684.0,9.0,74.0,4G,69.0,70.0,406.0,28.0,120.0,159.0
48889,573,16,TEACHER,2016-10-31 08:28:42,25.0,354.0,9.0,58.0,4G,150.0,78.0,432.0,79.0,115.0,112.0
56369,575,50,SOLDER,2016-06-14 18:17:28,51.0,463.0,4.0,46.0,3G,54.0,88.0,404.0,45.0,137.0,157.0
40334,573,18,CLERK,2015-08-10 08:27:00,40.0,559.0,8.0,59.0,3G,87.0,70.0,384.0,0.0,58.0,174.0
55643,578,57,WORKER,2016-01-27 15:31:04,53.0,431.0,8.0,68.0,3G,91.0,75.0,382.0,0.0,44.0,201.0
54349,573,16,TEXI DRIVER,2015-04-10 07:49:44,87.0,427.0,9.0,71.0,3G,78.0,89.0,383.0,10.0,47.0,153.0
40781,578,35,ENGINEER,2017-07-09 01:45:38,58.0,707.0,15.0,122.0,3G,112.0,91.0,413.0,3.0,147.0,214.0
44947,570,37,TEXI DRIVER,2015-07-30 22:18:09,36.0,486.0,16.0,59.0,4G,63.0,93.0,405.0,34.0,112.0,197.0
40180,575,39,ACCOUNTANT,2017-01-28 16:42:02,2.0,394.0,13.0,39.0,4G,92.0,76.0,407.0,23.0,80.0,172.0
49670,574,18,DOCTOR,2017-07-28 01:21:25,28.0,666.0,9.0,24.0,3G,98.0,65.0,384.0,78.0,134.0,175.0
40948,570,50,NURSE,2017-08-04 17:06:08,20.0,688.0,11.0,69.0,4G,109.0,94.0,389.0,46.0,158.0,148.0
54996,570,56,POLICEMAN,2016-03-25 06:55:03,19.0,473.0,16.0,46.0,3G,81.0,84.0,379.0,28.0,132.0,202.0
59663,575,49,SECURITY GUARD,2015-03-21 02:23:34,64.0,568.0,10.0,42.0,4G,62.0,71.0,383.0,33.0,173.0,126.0
44051,574,41,ACCOUNTANT,2017-10-14 14:46:55,36.0,532.0,6.0,95.0,4G,97.0,131.0,390.0,19.0,145.0,153.0
55798,572,49,ACCOUNTANT,2016-07-05 16:30:53,35.0,431.0,11.0,61.0,3G,98.0,90.0,376.0,30.0,94.0,162.0
53496,576,55,CLERK,2017-07-15 23:02:46,29.0,475.0,14.0,0.0,4G,129.0,104.0,392.0,65.0,140.0,162.0
54361,570,40,BARBER,2016-11-29 17:42:43,55.0,504.0,9.0,71.0,2G,73.0,85.0,392.0,1.0,64.0,139.0
46030,572,25,STUDENT,2017-09-05 23:44:51,46.0,373.0,11.0,54.0,4G,92.0,119.0,376.0,78.0,107.0,158.0
49989,579,55,SOLDER,2017-03-31 16:42:47,70.0,493.0,5.0,41.0,3G,118.0,70.0,405.0,17.0,79.0,130.0
53326,575,44,ENGINEER,2017-11-11 16:17:17,66.0,296.0,7.0,56.0,4G,110.0,109.0,373.0,2.0,75.0,157.0
58024,571,42,TEXI DRIVER,2015-07-03 04:39:50,51.0,446.0,3.0,39.0,3G,91.0,59.0,385.0,0.0,97.0,182.0
58113,575,27,ACCOUNTANT,2017-05-27 08:28:32,77.0,491.0,13.0,70.0,3G,80.0,110.0,371.0,14.0,94.0,121.0
46188,573,48,SOLDER,2015-07-11 20:50:58,58.0,537.0,4.0,36.0,4G,80.0,62.0,391.0,3.0,94.0,164.0
59368,578,29,SALER,2016-01-10 19:46:30,53.0,433.0,5.0,73.0,2G,90.0,74.0,382.0,16.0,112.0,158.0
52713,572,45,TEACHER,2016-05-01 12:12:10,45.0,344.0,13.0,30.0,4G,124.0,73.0,406.0,50.0,112.0,123.0
56388,579,24,FAMER,2015-05-06 14:58:07,85.0,557.0,11.0,32.0,3G,91.0,101.0,379.0,30.0,49.0,226.0
46280,574,24,WORKER,2016-01-10 07:30:33,77.0,501.0,9.0,59.0,4G,99.0,111.0,373.0,19.0,79.0,146.0
57130,577,44,SALER,2016-12-30 14:27:44,54.0,505.0,8.0,94.0,4G,73.0,81.0,395.0,54.0,141.0,250.0
53793,580,58,DELIVERIER,2016-12-11 06:03:11,26.0,584.0,3.0,60.0,3G,58.0,89.0,416.0,71.0,179.0,114.0
47476,579,27,CLERK,2016-09-29 08:45:14,81.0,321.0,9.0,15.0,4G,83.0,62.0,403.0,19.0,121.0,197.0
51463,575,55,ENGINEER,2015-08-22 19:05:57,40.0,525.0,11.0,92.0,4G,81.0,81.0,391.0,47.0,87.0,216.0
48397,579,50,STUDENT,2015-01-21 11:43:22,38.0,558.0,8.0,94.0,3G,97.0,97.0,368.0,18.0,84.0,160.0
47300,575,25,SOLDER,2015-04-13 13:13:28,57.0,364.0,6.0,51.0,3G,105.0,151.0,395.0,0.0,113.0,158.0
52635,571,53,SECURITY GUARD,2015-12-27 23:34:16,50.0,704.0,7.0,69.0,3G,98.0,106.0,385.0,0.0,161.0,213.0
44366,574,36,STUDENT,2015-07-29 18:47:54,56.0,611.0,10.0,39.0,2G,89.0,82.0,370.0,1.0,77.0,210.0
44180,572,36,CLERK,2017-07-30 05:16:43,8.0,460.0,3.0,92.0,4G,116.0,74.0,403.0,140.0,91.0,195.0
40446,577,29,DELIVERIER,2015-11-12 01:58:11,111.0,535.0,12.0,54.0,4G,105.0,56.0,396.0,103.0,78.0,214.0
40469,577,31,NURSE,2017-07-20 01:47:03,39.0,680.0,7.0,62.0,4G,127.0,122.0,399.0,0.0,99.0,152.0
50487,575,58,WORKER,2015-12-23 17:33:19,60.0,478.0,12.0,45.0,2G,53.0,90.0,377.0,17.0,92.0,164.0
50402,577,38,POLICEMAN,2015-05-01 02:25:18,28.0,365.0,11.0,43.0,2G,100.0,84.0,369.0,8.0,77.0,163.0
48902,576,29,STUDENT,2016-06-13 01:09:11,70.0,592.0,10.0,84.0,3G,67.0,107.0,401.0,29.0,176.0,260.0
51759,579,52,TEXI DRIVER,2017-07-24 22:48:22,40.0,337.0,11.0,21.0,3G,121.0,123.0,403.0,47.0,82.0,220.0
56504,580,41,TEACHER,2016-03-11 22:24:52,27.0,427.0,9.0,90.0,4G,85.0,128.0,414.0,0.0,71.0,203.0
56933,579,49,FAMER,2016-07-25 23:41:30,61.0,645.0,11.0,69.0,2G,98.0,107.0,380.0,11.0,79.0,135.0
57481,577,53,TEACHER,2017-04-23 10:27:22,53.0,488.0,7.0,56.0,4G,106.0,125.0,387.0,146.0,103.0,235.0
49697,575,30,BARBER,2017-01-01 09:24:54,65.0,603.0,3.0,50.0,3G,131.0,86.0,403.0,42.0,159.0,216.0
40580,572,56,ACCOUNTANT,2015-11-10 18:35:05,67.0,396.0,10.0,85.0,3G,106.0,114.0,389.0,-0.0,95.0,220.0
41627,574,43,FAMER,2015-04-09 09:40:54,37.0,632.0,10.0,58.0,3G,73.0,60.0,373.0,0.0,69.0,188.0
40878,574,47,ENGINEER,2016-01-16 11:34:05,72.0,630.0,10.0,62.0,3G,66.0,77.0,377.0,10.0,104.0,216.0
52289,575,35,BARBER,2016-07-08 18:57:34,88.0,641.0,10.0,68.0,4G,73.0,90.0,385.0,12.0,84.0,225.0
40640,572,41,SOLDER,2015-07-12 05:34:09,12.0,442.0,7.0,95.0,4G,91.0,73.0,410.0,6.0,160.0,143.0
46942,576,48,NURSE,2016-09-12 10:58:24,38.0,429.0,11.0,49.0,4G,76.0,127.0,406.0,0.0,155.0,217.0
53245,579,45,TEACHER,2015-11-29 00:17:40,39.0,524.0,14.0,60.0,4G,105.0,87.0,412.0,10.0,97.0,289.0
49302,579,58,DOCTOR,2017-11-02 08:44:45,87.0,517.0,14.0,26.0,3G,102.0,116.0,417.0,140.0,124.0,210.0
51116,575,32,BARBER,2017-01-23 16:15:01,116.0,458.0,5.0,24.0,3G,80.0,121.0,402.0,81.0,98.0,202.0
42295,576,22,NURSE,2017-07-24 17:25:30,42.0,499.0,6.0,17.0,4G,98.0,58.0,410.0,66.0,123.0,244.0
43145,576,32,BARBER,2017-12-21 19:32:15,51.0,670.0,10.0,64.0,3G,105.0,63.0,388.0,0.0,109.0,160.0
58815,579,33,ENGINEER,2016-01-18 12:52:58,44.0,650.0,6.0,30.0,3G,105.0,142.0,395.0,169.0,110.0,198.0
54862,579,39,IT_EMPLOEE,2015-06-23 22:13:47,60.0,628.0,6.0,63.0,3G,146.0,64.0,391.0,85.0,111.0,187.0
53384,580,54,SECURITY GUARD,2015-05-12 00:45:26,73.0,561.0,9.0,37.0,3G,69.0,85.0,364.0,1.0,98.0,176.0
47265,576,20,DELIVERIER,2015-06-02 11:22:53,64.0,458.0,11.0,66.0,2G,80.0,76.0,383.0,0.0,82.0,218.0
40461,572,18,CHEF,2016-10-29 06:27:03,56.0,660.0,8.0,80.0,3G,96.0,79.0,366.0,21.0,95.0,166.0
47149,576,18,DOCTOR,2017-04-23 15:40:07,56.0,490.0,6.0,58.0,3G,93.0,99.0,388.0,38.0,76.0,212.0
50861,571,50,WORKER,2016-10-18 18:26:19,36.0,582.0,4.0,37.0,3G,138.0,87.0,419.0,0.0,119.0,176.0
55912,579,59,DOCTOR,2015-11-11 13:56:55,43.0,330.0,7.0,123.0,3G,122.0,103.0,392.0,69.0,76.0,275.0
51603,574,33,TEXI DRIVER,2017-09-27 16:05:00,72.0,334.0,14.0,133.0,4G,81.0,83.0,387.0,13.0,165.0,187.0
47918,572,30,STUDENT,2016-10-18 06:18:15,82.0,582.0,7.0,63.0,4G,118.0,110.0,380.0,64.0,136.0,157.0
48226,576,63,ENGINEER,2015-09-10 06:50:36,48.0,395.0,8.0,47.0,3G,56.0,127.0,383.0,81.0,117.0,241.0
55233,574,60,CLERK,2017-04-10 01:12:40,40.0,356.0,3.0,26.0,3G,71.0,119.0,392.0,79.0,136.0,213.0
48679,573,19,SOLDER,2015-05-25 00:39:47,79.0,557.0,15.0,27.0,4G,59.0,93.0,372.0,50.0,123.0,217.0
43260,571,52,BARBER,2017-08-12 17:56:33,55.0,450.0,12.0,63.0,3G,86.0,66.0,375.0,20.0,95.0,120.0
42125,580,50,SOLDER,2017-08-22 04:04:39,61.0,456.0,9.0,41.0,4G,65.0,104.0,383.0,11.0,80.0,152.0
41617,570,36,SALER,2017-11-23 22:17:39,52.0,482.0,3.0,63.0,4G,87.0,137.0,402.0,129.0,129.0,216.0
59526,579,54,DELIVERIER,2015-09-18 13:44:47,29.0,596.0,10.0,54.0,3G,126.0,78.0,427.0,139.0,144.0,180.0
56097,577,49,ACCOUNTANT,2016-04-13 13:55:46,47.0,456.0,7.0,51.0,2G,96.0,95.0,376.0,8.0,87.0,222.0
43128,577,42,WORKER,2015-07-24 15:39:30,4.0,349.0,11.0,72.0,4G,89.0,117.0,391.0,73.0,157.0,140.0
43179,578,31,DELIVERIER,2015-10-13 23:09:26,66.0,467.0,13.0,103.0,3G,86.0,131.0,408.0,35.0,124.0,208.0
53114,579,23,ACCOUNTANT,2015-10-28 03:01:59,54.0,450.0,8.0,61.0,4G,88.0,88.0,393.0,34.0,84.0,201.0
50714,571,19,SOLDER,2015-03-06 08:41:29,36.0,582.0,7.0,69.0,3G,109.0,78.0,390.0,24.0,76.0,168.0
54152,570,38,TEXI DRIVER,2017-07-03 11:24:44,65.0,718.0,7.0,45.0,4G,104.0,95.0,402.0,135.0,109.0,232.0
47070,572,29,TEXI DRIVER,2015-01-24 00:00:52,92.0,551.0,5.0,75.0,4G,91.0,85.0,370.0,8.0,76.0,190.0
54199,575,30,DOCTOR,2017-11-19 03:02:19,57.0,489.0,10.0,27.0,4G,81.0,72.0,384.0,6.0,73.0,150.0
44847,580,28,BARBER,2016-07-27 11:13:48,83.0,504.0,9.0,39.0,3G,132.0,97.0,415.0,121.0,95.0,167.0
40550,572,33,FAMER,2017-05-30 08:14:20,82.0,567.0,7.0,88.0,3G,126.0,93.0,395.0,31.0,79.0,198.0
59687,576,21,SECURITY GUARD,2016-12-05 12:36:46,20.0,400.0,12.0,52.0,3G,77.0,104.0,381.0,7.0,85.0,225.0
55300,573,33,CHEF,2016-02-06 20:19:10,68.0,476.0,11.0,0.0,3G,87.0,99.0,412.0,74.0,80.0,126.0
59913,574,63,BARBER,2017-01-15 16:17:20,52.0,440.0,8.0,52.0,2G,96.0,84.0,385.0,18.0,62.0,167.0
43377,580,40,SECURITY GUARD,2016-10-15 00:06:28,24.0,624.0,9.0,81.0,3G,101.0,88.0,380.0,37.0,60.0,185.0
50288,575,24,DELIVERIER,2017-09-13 18:05:12,71.0,511.0,12.0,51.0,2G,79.0,62.0,368.0,30.0,63.0,238.0
47974,576,48,SALER,2016-05-14 21:57:14,42.0,568.0,4.0,69.0,3G,114.0,85.0,378.0,14.0,83.0,173.0
45262,571,50,FAMER,2016-12-14 13:55:55,47.0,440.0,5.0,65.0,4G,76.0,86.0,371.0,13.0,77.0,171.0
40840,579,48,DELIVERIER,2015-04-30 19:09:46,43.0,488.0,8.0,49.0,2G,68.0,112.0,377.0,0.0,90.0,183.0
43271,576,25,IT_EMPLOEE,2015-09-01 11:40:05,35.0,413.0,5.0,63.0,4G,95.0,109.0,380.0,21.0,62.0,180.0
48295,579,32,BARBER,2016-07-12 21:43:52,45.0,352.0,11.0,60.0,4G,102.0,92.0,385.0,13.0,95.0,200.0
43125,572,33,ENGINEER,2015-07-31 06:22:25,56.0,618.0,18.0,41.0,4G,109.0,133.0,391.0,117.0,111.0,161.0
54867,571,43,TEACHER,2016-09-01 06:33:24,62.0,566.0,15.0,84.0,2G,85.0,81.0,377.0,32.0,63.0,142.0
49563,578,64,SECURITY GUARD,2017-03-21 16:05:24,17.0,511.0,7.0,92.0,3G,103.0,93.0,414.0,0.0,90.0,203.0
58075,579,32,BARBER,2017-06-01 05:03:16,0.0,418.0,11.0,21.0,3G,91.0,77.0,401.0,38.0,116.0,145.0
45096,580,61,FAMER,2015-03-17 03:16:15,53.0,585.0,11.0,89.0,3G,100.0,92.0,380.0,28.0,65.0,217.0
50863,578,24,ACCOUNTANT,2015-03-19 23:20:31,108.0,430.0,9.0,71.0,4G,134.0,104.0,415.0,69.0,156.0,139.0
56930,575,24,CLERK,2017-05-26 22:20:03,68.0,563.0,13.0,90.0,3G,134.0,80.0,411.0,69.0,140.0,207.0
49599,571,36,FAMER,2016-05-09 03:27:20,85.0,555.0,11.0,56.0,2G,68.0,76.0,393.0,9.0,78.0,190.0
40432,579,57,POLICEMAN,2017-08-29 07:25:38,46.0,619.0,11.0,29.0,4G,66.0,114.0,380.0,45.0,148.0,191.0
40561,580,28,NURSE,2017-10-03 17:43:36,40.0,532.0,10.0,64.0,4G,121.0,141.0,397.0,79.0,137.0,252.0
56454,577,38,CLERK,2015-04-02 22:08:23,70.0,469.0,11.0,66.0,3G,74.0,106.0,393.0,26.0,69.0,173.0
55330,571,16,STUDENT,2015-09-14 07:10:39,85.0,510.0,10.0,59.0,4G,116.0,141.0,399.0,47.0,155.0,139.0
58918,579,52,BARBER,2015-07-10 04:20:56,50.0,457.0,8.0,65.0,4G,152.0,124.0,390.0,35.0,128.0,157.0
43094,577,36,ENGINEER,2015-03-30 07:59:39,48.0,383.0,16.0,59.0,4G,111.0,90.0,413.0,0.0,115.0,190.0
45676,576,37,DOCTOR,2016-09-25 00:25:00,16.0,465.0,13.0,85.0,4G,58.0,113.0,400.0,11.0,95.0,201.0
40892,578,20,TEACHER,2015-12-27 14:59:30,77.0,406.0,9.0,38.0,3G,79.0,75.0,386.0,113.0,88.0,205.0
44107,580,56,IT_EMPLOEE,2015-02-08 22:56:20,42.0,397.0,6.0,23.0,3G,82.0,79.0,395.0,0.0,146.0,112.0
45856,575,62,SOLDER,2017-10-05 22:29:53,64.0,435.0,3.0,38.0,2G,96.0,84.0,377.0,9.0,88.0,198.0
50912,576,31,CLERK,2015-12-04 01:55:15,2.0,504.0,10.0,84.0,4G,105.0,133.0,409.0,96.0,103.0,217.0
58754,571,16,IT_EMPLOEE,2015-03-19 18:29:59,48.0,605.0,8.0,40.0,3G,89.0,97.0,416.0,51.0,120.0,273.0
53458,578,22,DELIVERIER,2015-12-29 13:54:47,50.0,431.0,11.0,66.0,3G,91.0,94.0,370.0,10.0,78.0,240.0
50563,576,64,SOLDER,2017-09-01 13:44:34,56.0,656.0,12.0,70.0,3G,72.0,125.0,386.0,23.0,84.0,154.0
44111,570,42,TEXI DRIVER,2015-03-16 16:13:09,19.0,422.0,16.0,31.0,3G,94.0,113.0,397.0,83.0,126.0,231.0
59222,573,33,DELIVERIER,2016-01-29 21:11:06,62.0,511.0,4.0,68.0,3G,97.0,102.0,380.0,22.0,110.0,240.0
51371,571,56,NURSE,2015-04-14 21:13:04,101.0,426.0,5.0,78.0,4G,102.0,61.0,388.0,34.0,84.0,231.0
45693,576,50,FAMER,2015-06-19 18:24:24,132.0,502.0,7.0,45.0,3G,103.0,93.0,391.0,37.0,120.0,216.0
44471,576,40,STUDENT,2015-01-21 18:09:44,57.0,585.0,6.0,45.0,2G,81.0,99.0,361.0,6.0,65.0,159.0
50344,570,60,CHEF,2015-05-05 05:48:29,88.0,527.0,8.0,58.0,3G,108.0,86.0,379.0,15.0,93.0,202.0
40727,579,48,SALER,2017-08-13 21:37:07,55.0,399.0,7.0,51.0,4G,75.0,118.0,416.0,118.0,165.0,191.0
45500,574,17,SOLDER,2017-08-19 16:37:02,56.0,638.0,11.0,49.0,2G,60.0,81.0,388.0,22.0,61.0,198.0
59802,577,22,SOLDER,2017-01-05 04:01:21,46.0,569.0,5.0,1.0,3G,81.0,95.0,386.0,140.0,136.0,231.0
45164,570,36,SECURITY GUARD,2017-10-14 18:46:31,13.0,438.0,7.0,54.0,3G,109.0,89.0,378.0,30.0,123.0,239.0
52709,580,58,SOLDER,2017-07-23 20:41:48,69.0,630.0,6.0,37.0,3G,110.0,101.0,392.0,0.0,125.0,177.0
