"开始时间","周期 (分钟)","网元名称","小区","空口上行业务字节数 （8.1）(兆字节) (兆字节)","空口下行业务字节数 （8.1）(兆字节) (兆字节)","RRC连接建立成功率（中移动） (%)","E-RAB建立成功率（8.1） (%)","无线接通率 （8.1） (%)","RRC-eNB内切换成功率-KPI (%)","RRC-eNB间切换成功率-KPI (%)","RRC-切换成功率-KPI (%)","无线掉线率（小区级） (%)","CSFB成功率 (%)","上行PRB平均利用率 (中移动) (%)","下行PRB平均利用率（中移动） (%)","小区内的最大用户数 (无)","系统上行每PRB子载波平均干扰噪声-KPI (毫瓦分贝)"
11/23/2017 12:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",74.618,618.135,100,100,100,99.134,92.708,98.29,0.118,100,NIL,35.015,254,-113
11/23/2017 12:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",47.387,493.73,99.952,100,99.952,100,97.559,97.797,0.268,100,NIL,37.921,77,-113
11/23/2017 12:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",3.238,62.815,99.728,100,99.728,90.11,100,92.174,0,100,NIL,6.364,15,-119
11/23/2017 12:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",20.354,260.885,99.84,100,99.84,98.958,100,99.696,0,100,NIL,17.172,30,-119
11/23/2017 12:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",62.851,489.896,99.212,100,99.212,98.876,NIL,98.876,0.196,100,NIL,15.204,42,-119
11/23/2017 12:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",50.304,464.718,99.868,99.962,99.83,99.499,94.213,97.614,0.186,100,NIL,63.448,113,-112
11/23/2017 12:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",118.614,743.298,100,100,100,98.911,100,98.966,0.079,101.389,NIL,51.507,89,-112
11/23/2017 12:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",47.705,885.297,99.83,99.947,99.777,98.601,97.867,97.94,0.249,100,NIL,55.137,74,-112
11/23/2017 12:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",5.891,164.212,99.392,100,99.392,88.889,100,90.58,0,100,NIL,11.658,16,-119
11/23/2017 12:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",28.017,578.755,100,100,100,100,100,100,0,100,NIL,28.598,29,-119
11/23/2017 12:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",51.472,599.059,99.8,99.725,99.526,99.02,NIL,99.02,0,100,NIL,19.616,47,-119
11/23/2017 12:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",74.899,639.169,99.906,100,99.906,99.468,94.779,98.181,0.296,100,NIL,74.936,112,-111
11/23/2017 12:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",117.627,820.143,99.958,100,99.958,99.011,100,99.067,0.085,100,NIL,60.214,90,-112
11/23/2017 12:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",99.564,507.643,99.58,100,99.58,98.611,97.996,98.07,0.332,100,NIL,41.018,73,-112
11/23/2017 12:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",44.434,248.043,99.676,100,99.676,97.561,100,97.778,0,100,NIL,14.37,20,-119
11/23/2017 12:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",16.266,189.997,100,100,100,100,99.605,99.716,0,100,NIL,14.752,26,-119
11/23/2017 12:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",19.473,321.638,99.795,100,99.795,100,NIL,100,0,100,NIL,13.884,47,-119
11/23/2017 12:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",55.804,559.589,99.656,99.962,99.618,97.809,97.453,97.688,0.189,100,NIL,65.01,166,-112
11/23/2017 12:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",57.777,814.569,99.214,100,99.214,97.83,97.81,97.828,0.045,100,NIL,56.242,191,-111
11/23/2017 12:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",105.986,486.484,99.708,100,99.708,99.145,96.1,96.419,0.393,100,NIL,42.826,69,-112
11/23/2017 13:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",7.177,94.526,99.618,100,99.618,91.111,100,91.667,0.382,100,NIL,9.656,16,-119
11/23/2017 13:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",25.173,305,100,100,100,100,100,100,0.148,100,NIL,17.276,28,-119
11/23/2017 13:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",16.35,259.218,99.678,100,99.678,97.778,NIL,97.778,0,100,NIL,10.636,40,-119
11/23/2017 13:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",90.712,677.312,99.82,100,99.82,99.367,98.338,98.841,0.198,100,NIL,74.859,214,-112
11/23/2017 13:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",79.332,541.182,99.826,100,99.826,99.165,99.038,99.151,0,100,NIL,38.431,160,-111
11/23/2017 13:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",54.082,502.354,99.94,100,99.94,97.895,98.42,98.369,0.327,100,NIL,43.949,70,-112
11/23/2017 13:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",5.218,97.856,100,100,100,91.111,100,91.667,0,100,NIL,7.778,13,-119
11/23/2017 13:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",11.957,252.477,100,100,100,98.485,100,99.654,0,100,NIL,15.03,28,-119
11/23/2017 13:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",76.716,598.486,100,99.915,99.915,100,NIL,100,0,100,NIL,21.184,39,-119
11/23/2017 13:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",61.166,677.97,99.778,99.961,99.739,98.67,98.014,98.407,0.148,98.333,NIL,69.222,132,-113
11/23/2017 13:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",88.867,586.374,100,100,100,97.581,98.718,97.778,0,100,NIL,41.113,159,-111
11/23/2017 13:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",53.27,548.908,99.701,100,99.701,97.087,98.116,97.991,0.452,100,NIL,46.155,69,-113
11/23/2017 13:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",10.591,150.932,99.587,100,99.587,90.909,100,92.405,0,100,NIL,10.15,15,-119
11/23/2017 13:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",18.999,251.213,99.713,100,99.713,100,99.441,99.598,0,100,NIL,15,29,-119
11/23/2017 13:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",26.279,294.722,99.869,99.796,99.665,100,NIL,100,0,100,NIL,15.21,35,-119
11/23/2017 13:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",68.75,648.734,99.724,100,99.724,98.841,97.314,98.211,0.151,100,NIL,74.292,147,-112
11/23/2017 13:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",67.662,454.541,99.949,100,99.949,96.463,100,97.19,0.206,100,NIL,33.708,248,-112
11/23/2017 13:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",50.121,446.1,99.717,100,99.717,97.521,97.297,97.33,0.367,100,NIL,34.457,71,-113
11/23/2017 13:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",5.427,163.362,100,100,100,92.958,100,93.671,0,100,NIL,11.666,12,-119
11/23/2017 13:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",10.69,260.889,100,100,100,100,100,100,0,100,NIL,15.72,27,-119
11/23/2017 13:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",13.082,201,99.855,100,99.855,100,NIL,100,0,100,NIL,9.86,34,-119
11/23/2017 13:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",51.216,620.826,99.949,100,99.949,98.88,96.217,97.889,0.219,100,NIL,73.36,181,-111
11/23/2017 13:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",50.451,392.341,100,100,100,97.094,99.482,97.686,0.161,100,NIL,25.383,174,-112
11/23/2017 13:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",54.504,658.752,99.51,99.953,99.463,98.837,97.831,97.926,0.175,100,NIL,47.465,73,-113
11/23/2017 14:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",10.174,156.789,99.606,100,99.606,83.582,100,87.209,0,100,NIL,9.378,14,-119
11/23/2017 14:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",22.655,1123.653,100,100,100,97.778,100,99.588,0,100,NIL,51.722,27,-119
11/23/2017 14:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",17.481,307.578,100,100,100,100,NIL,100,0,100,NIL,11.858,31,-119
11/23/2017 14:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",65.269,781.459,100,100,100,98.608,95.479,96.85,0,101.408,NIL,76.408,96,-111
11/23/2017 14:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",60.753,512.768,100,100,100,100,100,100,0.062,100,NIL,27.002,61,-112
11/23/2017 14:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",64.274,958.983,99.684,100,99.684,94.231,98.315,97.887,0.056,100,NIL,56.165,79,-112
11/23/2017 14:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",10.878,219.753,100,100,100,84.211,100,85.484,0,100,NIL,10.348,19,-119
11/23/2017 14:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",14.69,726.634,99.829,100,99.829,100,100,100,0,100,NIL,34.57,25,-119
11/23/2017 14:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",166.586,439.928,100,100,100,96.875,NIL,96.875,0,100,NIL,14.422,32,-119
11/23/2017 14:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",54.241,865.036,99.86,100,99.86,98.071,96.407,97.044,0.101,100,NIL,77.364,86,-112
11/23/2017 14:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",53.221,645.618,100,100,100,98.011,100,98.263,0,100,NIL,31.203,56,-113
11/23/2017 14:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",46.059,849.665,98.988,100,98.988,98.374,97.433,97.543,0.23,100,NIL,62.227,71,-112
11/23/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",7.678,176.1,100,100,100,82.759,96.774,85.227,0.345,100,NIL,10.214,16,-119
11/23/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",13.718,146.239,99.424,100,99.424,100,100,100,0,100,NIL,10.862,23,-119
11/23/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",53.44,320.172,100,100,100,100,NIL,100,0,100,NIL,10.73,30,-119
11/23/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",57.634,516.481,99.856,100,99.856,99.755,95.366,97.555,0.155,100,NIL,58.803,79,-113
11/23/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",30.784,532.621,100,100,100,98.026,100,98.246,0,100,NIL,29.549,52,-113
11/23/2017 14:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",50.015,1134.087,99.763,100,99.763,97.872,97.372,97.422,0.379,100,NIL,69.896,66,-112
11/23/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",10.526,316.31,100,100,100,91.25,100,93.75,0,100,NIL,12.06,15,-119
11/23/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",20.719,465.729,99.755,100,99.755,100,100,100,0.248,100,NIL,21.788,26,-119
11/23/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",41.116,271.858,100,100,100,100,NIL,100,0,100,NIL,10.024,28,-119
11/23/2017 14:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",53.498,438.723,99.713,99.96,99.673,97.865,96.761,97.161,1.131,100,NIL,47.432,287,-112
